id,website,make,model,version,fuel,year,kms,power,doors,shift,color,photos,price,location,publish_date,dealer_id,dealer_is_professional
56553,website_4,peugeot,2008,1.2 PureTech S&S Allure 130,Gas,2020,32500,130,5,Manual,BLANCO,50,1700011,Barcelona,2024-01-26,9e0ce2b9faced14fab79e62110e2e7e1,1
799822,website_4,bmw,serie-5,Serie 5 M5A CS,Gas,2023,16025,635,4,Automático,VERDE / METALIZADO,29,1728001,Alicante,2024-03-30,779707ff02df9db142c7f8307fc00aef,1
227317,website_4,ford,gt-2,GT EcoBoost V6,Gasolina,2022,30,0,2,Automático,DORADO / METALIZADO,29,1735900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
74107,website_4,peugeot,3008,1.2 PureTech S&S Allure 130,Gas,2016,52000,130,5,Manual,MARRÓN / METALIZADO,45,1739010,Murcia,2024-03-15,5999ac39651b99f9ebb68c4f645219c6,1
999060,website_4,toyota,corolla,125H Active Tech,Híbrido,2021,67395,122,5,Automático,PLATA / METALIZADO,16,1740010,Málaga,2024-02-20,a9c7e69cfd4670d16a4b97a7e19fe662,1
91158,website_4,porsche,911,Carrera 4 GTS Cabriolet PDK,Gas,2022,12400,480,2,Automático,NEGRO,15,1749001,Madrid,2023-12-29,b65f865c54d5a32a5990d5c44a5575a4,1
730570,website_4,bmw,serie-3,Serie 3 M3 CS,Gas,2023,900,551,4,Automático,FROZEN SOLID WHITE (SÓLIDA),144,1749008,Madrid,2024-03-13,8c0a00f4fc29f9edc08aa16987b27558,1
910810,website_4,mclaren,senna,,Gas,2020,5900,0,2,Automático,VERDE,0,1750000,Murcia,2024-01-30,f1264148fe6940c1a7e12473be27845a,1
930267,website_4,renault,captur,Blue DCi Zen 85kW,Diésel,2020,29612,115,5,Manual,GRIS,28,1750012,Barcelona,2024-04-22,cc922d42e7cb39161076cecb740d2e32,1
333424,website_4,skoda,scala,1.0 TSI Ambition 81kW,Gas,2022,18549,110,5,Manual,BLANCO,19,1760010,Barcelona,2024-01-20,33e9941e50525a9a0946b037ff58b9dd,1
105523,website_4,skoda,scala,1.0 TSI Ambition 81kW,Gas,2022,18549,110,5,Manual,BLANCO,19,1760010,Barcelona,2024-01-19,0917cba6f9d525a8f7435bf5ed742cdb,1
105188,website_4,seat,leon,León ST 1.4 TSI ACT S&S Xcellence DSG 150,Gas,2018,127981,150,5,Automático,BLANCO / METALIZADO,43,1780010,Madrid,2024-03-04,23cf2d278bd44326c68793529866ef21,1
105187,website_4,seat,leon,León ST 1.4 TSI ACT S&S Xcellence DSG 150,Gas,2018,127981,150,5,Automático,BLANCO / METALIZADO,43,1780010,Madrid,2024-03-13,4c22933415130955839224009df8641f,1
999015,website_4,toyota,corolla,125H Active Tech,Híbrido,2019,93634,122,5,Automático,BLANCO,20,1784013,Madrid,2024-01-22,6ebdb9414a44add737c75c419a03b354,1
998675,website_4,toyota,corolla,1.8 125H ACTIVE TECH E-CVT,Híbrido,2020,100906,122,5,Automático,BLANCO,25,1789011,Madrid,2024-03-14,013f7fc854d8022eaa51c7fa51e1f264,1
266340,website_4,ferrari,f12berlinetta,F12tdf,Gasolina,2017,340,780,3,Automático,NEGRO,3,1790000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
118597,website_4,toyota,yaris,125 S-Edition,Gas,2022,25000,125,5,Manual,-,8,1790010,Guipúzcoa,2024-03-02,5682483267c6a164f94574cf743b3742,1
55202,website_4,opel,insignia,1.5 T XFT S&S Excellence 165,Gas,2017,78000,166,5,Manual,AZUL,35,1790010,Barcelona,2023-11-29,b6608f64a9bffbcfc6dfb08ed228cb33,1
332770,website_4,porsche,boxster,2.7,Gasolina,2004,98000,228,2,Manual,AZUL / METALIZADO,11,1790010,Barcelona,2024-04-30,712d901658219e3cf005c7ac4a1426e7,1
870547,website_4,hyundai,ioniq,BLUEDRIVE PLUG-IN PHEV 1.6 GDI KLASS,Gas,2021,65500,141,0,Automático,BLANCO,141,1790010,Valencia,2024-01-17,4394b5c2d31f821b8d3c3bc8366d630e,1
910804,website_4,mclaren,elva,,Gas,2021,200,815,2,Automático,NEGRO,0,1799000,Murcia,2024-01-30,f1264148fe6940c1a7e12473be27845a,1
319603,website_4,nissan,juke,1.0 DIG-T N-Connecta 4x2 114,Gas,2021,54175,114,5,Manual,BLANCO,23,1799010,Sevilla,2024-03-26,61374f7e9fc502d796109ac4dd3a7f8a,1
998294,website_4,toyota,c-hr,125H Active,Híbrido,2017,74779,122,5,Automático,BLANCO,10,1799010,Alicante,2024-02-03,8ad5cc2534edd03612681d607858939d,1
218233,website_4,fiat,500x,1.0 Firefly S&S Connect,Gas,2022,30424,120,0,Manual,Gris,34,1799010,Valencia,2023-07-23,a3d2de7675556553a5f08e4c88d2c228,0
132667,website_4,volkswagen,t-roc,1.0 TSI Advance 81kW,Gas,2021,70848,109,5,Manual,AMARILLO,24,1799010,Pontevedra,2024-02-01,ed67bf1807cb28768423d9ddbbafdc1b,1
332377,website_4,land-rover,discovery-sport,Discovery Sport 2.0TD4 HSE 4x4 Aut. 150,Diésel,2016,168000,150,5,Automático,NEGRO,33,1799910,Málaga,2024-02-03,16c0e0ef46b2c2470152ef759bae1d01,1
930633,website_4,renault,captur,TCe Zen 67kW,Gas,2022,8843,90,5,Manual,NARANJA,16,1800015,Ciudad Real,2024-01-25,0d3312ab677b198a8ae81e7796f0c1c2,1
227137,website_4,ferrari,812,Deportivo  Automático de 2 Puertas,Gasolina,2023,80,829,2,Automático,ROJO,0,1815000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
228601,website_4,mercedes-benz,clase-sl,Clase SL AMG 63 4Matic+ Aut.,Gas,2022,4900,584,2,Automático,GRIS / METALIZADO,50,1849003,Málaga,2023-12-04,56e42fa7133e4851eab13fd7fa105ad4,1
234553,website_4,toyota,corolla,125H Feel!,Híbrido,2019,73000,122,5,Automático,-,10,1849010,Barcelona,2024-02-02,c94d98f991a614a9ab93911890cca86f,1
204591,website_4,ferrari,812,Deportivo  Automático de 2 Puertas,Gasolina,2022,200,830,2,Automático,COBURN GREY,0,1850000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
233386,website_4,peugeot,208,1.5 BlueHDi S&S Allure Pack 100,Diésel,2022,10720,100,5,Manual,GRIS,23,1850011,Castellón,2024-01-30,0837f02a4a04e0094121242cddf4642c,1
910683,website_4,mazda,mazda3,3 Sedán 2.0 Skyactiv-X Zenith-X 132kW,Gas,2019,71429,180,4,Manual,AZUL,22,1875012,Madrid,2024-01-30,1f6c282d80b5ac8fab4a670460a0c305,1
981138,website_4,ferrari,458,Italia,Gas,2011,48000,570,2,Automático,AMARILLO / METALIZADO,150,1879001,Madrid,2024-02-01,8c0a00f4fc29f9edc08aa16987b27558,1
870627,website_4,hyundai,ioniq,PHEV 1.6 GDI KLASS 141CV,Gas,2021,79900,141,5,Automático,BLANCO,139,1890010,Valencia,2024-03-13,4394b5c2d31f821b8d3c3bc8366d630e,1
55061,website_4,opel,grandland-x,Grandland X 1.6CDTi S&S Selective 120,Diésel,2018,34900,120,5,Manual,AZUL,150,1890012,La Coruña,2024-03-03,d0704847d2668d78b8d71b4f03a2a4c6,1
994016,website_4,ford,ecosport,1.0T ECOBOOST 92KW ACTIVE 125 5P,Gas,2021,25722,125,5,Manual,AZUL,22,1890013,Asturias,2024-02-29,bd58776e083aa09e2ea29ff2bc2f4717,1
999088,website_4,toyota,corolla,125H Active Tech,Híbrido,2020,105720,122,5,Automático,ROJO EMOCIÓN (PERL) / METALIZADO,42,1899012,Madrid,2024-02-04,8e2279cee08db6f7359d1401e3685d21,1
321752,website_4,nissan,qashqai,1.3 DIG-T N-Style 4x2 103kW,Gasolina,2021,47003,140,5,Manual,GRIS / METALIZADO,30,1899020,Madrid,2024-04-08,23cf2d278bd44326c68793529866ef21,1
112993,website_1,Opel,Zafira,2.0 DTi 16v 100 Comfort 5p,Diésel,2001,3600000,100,0,manual,,6,1906680,Urbanizacion Los Pradillos,2023-01-24,897d9bd4f592e5e87ee5ace6c27ba226,0
993906,website_4,ford,ecosport,1.0 EcoBoost ST Line 125,Gas,2021,7036,125,5,Manual,AZUL,29,1909516,Cantabria,2024-01-31,b7555215c4d6e47cc762bea9ee8f6b4d,1
736879,website_4,mclaren,elva,,Gas,2022,104,815,2,Automático,NEGRO,30,1909900,Madrid,2023-09-25,b65f865c54d5a32a5990d5c44a5575a4,1
90811,website_4,peugeot,rifter,1.2 PureTech Standard GT Line 110,Gasolina,2018,105150,110,5,Manual,METALLIC COPPER COBRE / METALIZADO,18,1920024,Alicante,2024-05-08,86efc7844a46d0640afd3b164cbbdc78,1
74602,website_4,peugeot,3008-suv,3008 SUV 1.5BlueHDi Active S&S 130,Diésel,2020,61158,130,5,Manual,NEGRO / METALIZADO,37,1929010,Madrid,2024-03-19,23cf2d278bd44326c68793529866ef21,1
266248,website_4,ferrari,599-sa-aperta,599 SA Aperta,Gas,2011,5950,670,2,Automático,ROJO,30,1940900,Madrid,2023-12-21,b65f865c54d5a32a5990d5c44a5575a4,1
233421,website_4,peugeot,3008,1.5 BlueHDi 96kW (130CV) S&S Style,Diésel,2020,52171,130,0,Manual,Negro,13,1949010,Madrid,2023-11-18,a3d2de7675556553a5f08e4c88d2c228,0
332765,website_4,porsche,911,GT3 RS PDK,Gas,2016,36000,500,2,Automático,VIOLETA,138,1950002,Girona,2024-02-08,e948947bd6936f547bc0a294273dc1d3,1
773793,website_4,audi,q3,1.4 TFSI CoD Sport edition S tronic,Gasolina,2017,127269,150,5,Automático,BLANCO,16,1950011,Murcia,2024-04-18,29953aab4c6877f30c4d1d3c763f77aa,1
241185,website_4,seat,ibiza,1.0 TSI S&S FR XS 110,Gas,2023,10,110,5,Manual,ROJO,11,1970010,Málaga,2024-04-25,16b7dfc16a0407d3270cc5e3eb41907c,1
219270,website_4,mazda,cx-3,2.0 G 89KW ZENITH WHITE 2WD AUT 5P,Gas,2019,42439,121,0,Automático,Blanco,16,1970010,Girona,2023-08-19,a3d2de7675556553a5f08e4c88d2c228,0
241186,website_4,seat,ibiza,1.0 TSI S&S FR XS 110,Gas,2023,10,110,5,Manual,ROJO,11,1970010,Córdoba,2024-03-13,4ed839f84b3ee7a33d11bca7cadedf10,1
132806,website_4,volkswagen,t-roc,1.0 TSI Edition,Gasolina,2019,28429,115,5,Manual,ROJO,40,1970010,Málaga,2024-04-25,141d499886c9b14cf11f07931344641f,1
920548,website_4,mercedes-benz,clase-gla,Clase GLA 200d 7G-DCT,Diésel,2018,159781,136,5,Automático,BLANCO,14,1975010,Girona,2024-04-16,49536530927def105957ca0b7920b7f6,1
73534,website_4,peugeot,3008,1.2 PURETECH 96KW (130CV) GT LINE EAT8,Gas,2019,52270,130,5,Automático,OTROS,19,1979010,Pontevedra,2024-02-07,ed67bf1807cb28768423d9ddbbafdc1b,1
204579,website_4,dacia,spring,Electric Expression 45 33kW,Eléctrico,2023,2000,45,0,Automático,GrisRayo(metalizado)/Metalizado,46,1980010,Pontevedra,2023-08-07,0732be8b6eb42c941f13f6f92987f9b7,1
240814,website_4,peugeot,rifter,1.5BlueHDi S&S Standard Active Pack 100,Diésel,2023,6,100,5,Manual,BLANCO,50,1983317,La Coruña,2024-04-01,d0704847d2668d78b8d71b4f03a2a4c6,1
240815,website_4,peugeot,rifter,1.5BlueHDi S&S Standard Active Pack 100,Diésel,2023,0,100,5,Manual,BLANCO,50,1983317,La Coruña,2024-04-01,d0704847d2668d78b8d71b4f03a2a4c6,1
240813,website_4,peugeot,rifter,1.5BlueHDi S&S Standard Active Pack 100,Diésel,2023,28,100,5,Manual,BLANCO,50,1983317,La Coruña,2024-03-11,d0704847d2668d78b8d71b4f03a2a4c6,1
333186,website_4,renault,scenic,Scénic Grand 1.3 TCe GPF Zen 117kW,Gasolina,2019,96860,160,5,Manual,BLANCO,43,1990011,Madrid,2024-04-22,23cf2d278bd44326c68793529866ef21,1
253057,website_4,bmw,serie-1,Serie 1 116d,Diésel,2019,25588,116,5,Manual,PINTURA METALIZADA GLACIERSILBER,22,1990013,Lleida,2024-02-04,1759a22b24bef6c7932d5da65840cfb3,1
74680,website_4,peugeot,3008-suv,3008 SUV 1.5BlueHDi Allure S&S EAT8 130,Diésel,2019,73582,130,5,Automático,ROJO,33,1990013,Madrid,2024-04-03,2156ebf48537e649f45cb5432901d86e,1
74502,website_4,peugeot,3008-suv,3008 SUV 1.2 S&S PureTech Allure EAT8 130,Gasolina,2020,67139,130,5,Automático,BLANCO,33,1990013,Madrid,2024-04-03,2156ebf48537e649f45cb5432901d86e,1
74501,website_4,peugeot,3008-suv,3008 SUV 1.2 S&S PureTech Allure EAT8 130,Gasolina,2019,55031,130,5,Automático,BLANCO,33,1990013,Madrid,2024-04-03,2156ebf48537e649f45cb5432901d86e,1
74579,website_4,peugeot,3008-suv,3008 SUV 1.2 S&S PureTech GT Line EAT8 130,Gasolina,2019,57882,130,5,Automático,ROJO,33,1990013,Madrid,2024-04-03,2156ebf48537e649f45cb5432901d86e,1
295635,website_4,mercedes-benz,clase-g,Clase G 63 AMG 4Matic 9G-Tronic,Gasolina,2021,57900,585,5,Automático,OBSIDIANA / METALIZADO,125,1995003,Barcelona,2024-05-01,239f1aa9d8d77effca3f17d1bf1d0ae2,1
227896,website_4,land-rover,range-rover,Range Rover 4.4 V8 MHEV Autobiography SWB AWD Aut. 530,Gasolina,2023,900,530,5,Automático,AZUL / METALIZADO,25,1999009,Málaga,2024-04-14,6da9d8180238504e64591d05d9c950bc,1
234789,website_4,volkswagen,golf,Variant 2.0TDI 85kW,Diésel,2021,28453,115,0,Manual,Gris,12,1999011,Barcelona,2023-06-19,a3d2de7675556553a5f08e4c88d2c228,0
532448,website_4,bmw,x1,sDrive 18i,Gas,2019,60489,140,5,Manual,NEGRO,22,1999011,Barcelona,2024-03-08,df440518d9304cd7546ac06bce1f7df9,1
920262,website_4,mercedes-benz,clase-gl,Clase GL 320CDI Aut.,Diésel,2009,155000,224,5,Automático,NEGRO,21,1999013,Barcelona,2024-03-02,fc1f6a6f17d2645d6ac085cdd71c4506,1
880043,website_4,jaguar,e-pace,2.0D I4 Standard AWD Aut. 150,Diésel,2018,160000,150,5,Automático,GRIS,17,1999013,Madrid,2023-12-13,a18983650aa80769c953735a0d72805f,1
880044,website_4,jaguar,e-pace,2.0D I4 Standard AWD Aut. 150,Diésel,2018,160000,150,5,Automático,GRIS,19,1999013,Madrid,2023-12-13,a18983650aa80769c953735a0d72805f,1
910808,website_4,mclaren,p1,,Híbrido,2013,3000,0,2,Automático,GRIS,0,1999900,Málaga,2024-03-25,c0c79bf3f7cd1d573024708636f493c2,1
227138,website_4,ferrari,812,Deportivo  Automático de 2 Puertas,Gas,2022,900,829,2,Automático,-,0,2000000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
929398,website_4,peugeot,5008,GT-Line 1.2L PureTech 96kW (130CV) EAT8,Gas,2018,55193,130,5,Automático,BLANCO,26,2049010,Madrid,2024-03-25,b65ca3d9fcdb46c04eb6a794f856a371,1
532536,website_4,bmw,x1,xDrive 20dA,Diésel,2016,134423,190,5,Automático,BLANCO,10,2049011,Barcelona,2024-04-10,b5e052c36f84203800bed553e1e7428f,1
991365,website_4,ssangyong,korando,G15 Urban 4x2 L.P.,Gas,2021,29368,149,5,Manual,BLANCO,38,2050016,Madrid,2024-01-24,23cf2d278bd44326c68793529866ef21,1
980744,website_4,ds,ds3-crossback,3 Crossback 3 PureTech 73 kW Manual CHIC,Gas,2021,29500,99,0,Manual,VIOLETA,22,2065010,Toledo,2024-01-21,a5ac7768f21c100fc05e5c295ab94c5a,1
233867,website_4,renault,kadjar,1.5dCi Blue Zen 85kW,Diésel,2020,53519,115,0,Manual,Blanco,44,2070011,Madrid,2023-09-01,a3d2de7675556553a5f08e4c88d2c228,0
901942,website_4,kia,xceed,1.6 PHEV EMOTION AUT 141CV,Gas,2021,75600,141,0,Automático,BLANCO,139,2080011,Valencia,2024-01-11,4394b5c2d31f821b8d3c3bc8366d630e,1
319903,website_4,nissan,leaf,"40 KWH 150cv N-Connecta Auto. #LIBRO, NAVY, CAMARA, BLUETOOTH",Eléctrico,2019,16976,150,0,Automático,BLANCO,26,2085013,Madrid,2023-12-19,cfffb0e902806f5c044e4300139b4de9,1
785533,website_4,bentley,flying-spur,Flying Spur V8,Gas,2021,52298,549,4,Automático,VERDE / METALIZADO,23,2090000,Málaga,2023-12-06,913b75d4a61ebb8c99d9c9a0b82100b0,1
142447,website_4,volkswagen,taigo,1.0 TSI 81KW DSG LIFE 110 5P,Gas,2022,11950,110,5,Automático,NEGRO PROFUNDO EFECTO PERLA,9,2090013,Barcelona,2024-01-28,09954e00c5ecf120ab99f972aa283ee0,1
142445,website_4,volkswagen,taigo,1.0 TSI 81KW DSG LIFE 110 5P,Gas,2022,11950,110,5,Automático,NEGRO PROFUNDO EFECTO PERLA,9,2090013,Tarragona,2024-03-08,3f33693e288b251dfd37e33d7a1d08a5,1
57573,website_4,peugeot,208,1.2 PURETECH 96KW AUTO ALLURE PACK 130 5P,Gas,2021,3706,130,5,Automático,AZUL,25,2090019,León,2024-01-23,2bd1022c6d1393f1f2ac29e6fa5d3f21,1
920253,website_4,mercedes-benz,clase-g,Clase G 63 AMG 4Matic 9G-Tronic,Gasolina,2020,22000,585,5,Automático,NEGRO / METALIZADO,24,2099005,Barcelona,2024-04-18,a262d74008697113ae3b92ae40bb5bfb,1
75624,website_4,peugeot,308,SW 1.5 BlueHDi S&S Allure 130,Diésel,2022,18350,130,5,Manual,NEGRO,119,2099013,Madrid,2024-04-05,2156ebf48537e649f45cb5432901d86e,1
994939,website_4,ford,focus,1.0 Ecoboost MHEV 92kW ST-Line,Gas,2022,41772,125,5,Manual,AZUL,23,2099013,Sevilla,2024-02-07,c1e21be3fbf9c721d100442d3031bcbc,1
929458,website_4,porsche,911,GT3 RS PDK,Gasolina,2015,11000,500,2,Automático,PLATA GT / METALIZADO,37,2099992,Valencia,2024-04-23,e495b04c7149d2c10e738046569d6914,1
132739,website_4,volkswagen,t-roc,1.0 TSI Advance,Gasolina,2019,30508,115,5,Manual,NARANJA,41,2120010,Málaga,2024-04-29,141d499886c9b14cf11f07931344641f,1
220265,website_4,peugeot,2008,1.5BlueHDi S&S Allure Pack 110,Diésel,2022,15058,110,0,Manual,Naranja/Metalizado,36,2129010,Madrid,2023-09-16,a3d2de7675556553a5f08e4c88d2c228,0
234379,website_4,suzuki,swace,1.8 122CV GLE Hybrid Automático,Híbrido,2022,27977,122,0,Automático,AZUL,21,2145010,Islas Baleares,2024-01-22,6ee05e10aa43256b467e5867286e3cff,1
91424,website_4,porsche,911,GT3 PDK,Gas,2021,11000,510,2,Automático,PLATA,121,2150002,Alicante,2024-02-03,d800520a6e90e8ccb2b8ca278809b738,1
92642,website_4,renault,megane,Mégane 1.3 TCe GPF Zen 103kW,Gas,2023,35600,140,5,Manual,BLANCO NACARADO (METALIZADO ESPECIAL) / METALIZADO,15,2150010,Cádiz,2024-02-01,f4cb7d239145fa1c863d8866e0ea4dcd,1
736490,website_4,kia,ceed,1.0 T-GDI Drive,Gasolina,2023,3080,120,5,Manual,GRIS,22,2160018,Ávila,2024-04-05,ee0739c55ce6837d4acfb2db0cc762d9,1
736482,website_4,kia,ceed,1.0 T-GDI Drive,Gasolina,2023,3080,120,5,Manual,GRIS,22,2160018,Asturias,2024-04-05,bd58776e083aa09e2ea29ff2bc2f4717,1
772612,website_4,audi,a6,2.0TDI S-Tronic 140kW,Diésel,2017,62816,190,4,Automático,GRIS,27,2190010,Barcelona,2024-04-09,cc922d42e7cb39161076cecb740d2e32,1
295011,website_4,mercedes-benz,clase-cla,Clase CLA 180 7G-DCT,Gas,2018,145000,122,4,Automático,NEGRO,22,2190012,Alicante,2024-02-27,420639eda802ec232277e89cd49f1aec,1
939193,website_4,renault,koleos,1.3 TCe GPF Initiale Paris EDC 118kW,Gas,2020,44000,160,5,Automático,MARRÓN,23,2199012,Badajoz,2024-02-01,c7af7a6939bdb0c8a1a06a7aa2f21203,1
835620,website_4,ferrari,portofino,,Gas,2019,28728,600,2,Automático,GRIS TITANIO / METALIZADO,50,2199902,Madrid,2024-03-27,58aea5fd4c2ee8c26051b7dd4cb7b197,1
736880,website_4,mclaren,elva,,Gas,2022,200,815,2,Automático,ONYX BLACK,0,2200000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
234518,website_4,toyota,corolla,2.0 180H FEEL! E-CVT TOURING SPORT,Híbrido,2020,71175,179,0,Automático,Bronce,16,2239010,Madrid,2023-08-10,a3d2de7675556553a5f08e4c88d2c228,0
800381,website_4,bmw,x2,sDrive 18d,Diésel,2018,69215,150,5,Automático,ORO / METALIZADO,40,2239014,Madrid,2024-03-12,23cf2d278bd44326c68793529866ef21,1
265528,website_4,citroen,c4,Grand Spacetourer 1.5BlueHDI Shine Pack EAT8 130,Diésel,2022,39359,130,5,Automático,NEGRO,27,2240012,Valencia,2024-04-21,29bce1287e8ae24cd9ebbe4bfa05684f,1
234155,website_4,seat,leon,1.5 eTSI 110kW DSG-7 S&S FR,Híbrido,2021,37629,150,0,Automático,Gris,23,2249013,Málaga,2023-08-11,a3d2de7675556553a5f08e4c88d2c228,0
234788,website_4,volkswagen,golf,Variant 2.0TDI 85kW,Diésel,2021,28453,115,0,Manual,Gris,12,2249018,Barcelona,2023-06-19,a3d2de7675556553a5f08e4c88d2c228,0
929459,website_4,porsche,911,GT3 Touring Package PDK,Gas,2022,11013,510,2,Automático,CRAYÓN ESPECIAL,38,2249902,Madrid,2024-03-26,58aea5fd4c2ee8c26051b7dd4cb7b197,1
219583,website_4,mercedes-benz,clase-g,63 AMG 4Matic 9G-Tronic,Gas,2021,8000,585,0,Automático,AzulBrillante/Metalizado,13,2249903,Barcelona,2023-08-03,a3d2de7675556553a5f08e4c88d2c228,0
91984,website_4,porsche,cayenne,Turbo GT,Gas,2022,16000,640,5,Automático,GRIS ARCTIC,131,2250002,Girona,2024-01-14,e948947bd6936f547bc0a294273dc1d3,1
230001,website_4,peugeot,208,GT Eléctrico 136,Eléctrico,2023,5,136,5,Automático,GRIS,27,2280023,Álava,2024-05-08,98be952e29d19490716b2f3539903d90,1
736485,website_4,kia,ceed,1.0 T-GDI Drive,Gasolina,2023,80,120,5,Manual,BLANCO,22,2290023,Asturias,2024-04-05,bd58776e083aa09e2ea29ff2bc2f4717,1
736493,website_4,kia,ceed,1.0 T-GDI Drive,Gasolina,2023,80,120,5,Manual,BLANCO,22,2290023,Ávila,2024-04-05,ee0739c55ce6837d4acfb2db0cc762d9,1
332299,website_4,lamborghini,urus,4.0 V8 Aut.,Gas,2019,71658,650,5,Automático,GRIS / METALIZADO,29,2299002,Murcia,2024-03-02,ef235c773d560060a78019ce618d5d6d,1
218172,website_4,ferrari,portofino,T V8 DCT 2+2 plazas,Gas,2020,10490,599,0,Automático,Rojo,16,2299002,Málaga,2023-11-22,a3d2de7675556553a5f08e4c88d2c228,0
532488,website_4,bmw,x1,sDrive 20dA,Diésel,2016,73400,190,5,Automático,GRIS,50,2299010,Granada,2024-02-08,469d8c01565f672d8c592845e2b1687b,1
228194,website_4,mclaren,elva,,Gas,2023,15,815,2,Automático,GRIS / METALIZADO,30,2338900,Madrid,2023-03-26,b65f865c54d5a32a5990d5c44a5575a4,1
234799,website_4,volkswagen,passat,Advance 2.0 TDI 110kW (150CV) DSG,Diésel,2019,46276,150,0,Automático,Gris,39,2340012,Madrid,2023-08-28,a3d2de7675556553a5f08e4c88d2c228,0
227897,website_4,land-rover,range-rover,Range Rover 4.4 V8 MHEV Autobiography SWB AWD Aut. 530,Gasolina,2024,100,530,5,Automático,FUJI WHITE,13,2349004,Barcelona,2024-04-29,239f1aa9d8d77effca3f17d1bf1d0ae2,1
981148,website_4,ferrari,458,Spider,Gas,2012,27068,570,2,Automático,ROJO,17,2379004,Málaga,2023-12-19,913b75d4a61ebb8c99d9c9a0b82100b0,1
531463,website_4,porsche,911,GT3 Touring Package PDK,Gas,2023,2000,510,2,Automático,NEGRO,127,2380001,Girona,2024-01-14,e948947bd6936f547bc0a294273dc1d3,1
785355,website_4,bentley,bentayga,4.0 V8 4WD AUTO,Gas,2022,30673,550,5,Automático,VERDE,18,2390001,Málaga,2024-03-04,913b75d4a61ebb8c99d9c9a0b82100b0,1
252468,website_4,abarth,500,1.4 T-JET 595 132KW COMPETIZIONE 3P,Gas,2020,885,180,3,Manual,AMARILLO,30,2390010,Barcelona,2024-02-02,53764b35e4d4533ad03e0c3ade440720,1
533899,website_4,ds,ds3-crossback,3 Crossback Puretech Rivoli 130 Aut.,Gasolina,2023,11959,130,5,Automático,GRIS,24,2390011,Pontevedra,2024-04-19,e792c0605b173139bc9023916b8c67fd,1
204648,website_4,ford,puma-suv,Puma 1.0 EcoBoost MHEV ST-Line X 125,Gas,2023,1000,125,5,Manual,BLANCO,16,2390014,Valencia,2023-12-04,9bace690833e7a5d680f8245020c1720,1
731972,website_4,ford,puma-suv,Puma 1.0 EcoBoost MHEV ST-Line X 125,Gas,2023,10,125,5,Manual,AZUL,21,2390015,Guipúzcoa,2024-03-26,83778d406619c6b3c88b289ba2727c8b,1
920249,website_4,mercedes-benz,clase-g,Clase G 63 AMG 4Matic 9G-Tronic,Gas,2022,11600,585,5,Automático,AZUL VINTAGE - AZUL CHINA,24,2399004,Málaga,2024-01-25,dae0004b4458102efc29e90bc68df408,1
240819,website_4,peugeot,rifter,1.5BlueHDi S&S Standard GT Line 100,Diésel,2023,10,100,5,Manual,NEGRO,27,2399011,Almería,2024-04-01,fbb2943f4b548f86d5d83c5591244b20,1
947860,website_4,seat,ateca,1.0 TSI S&S Ecomotive Style,Gas,2022,16461,115,5,Manual,AZUL,11,2440016,Córdoba,2024-03-13,4ed839f84b3ee7a33d11bca7cadedf10,1
737548,website_4,seat,ateca,1.0 TSI S&S Style XM,Gas,2022,10,110,5,Manual,BLANCO,11,2440016,Córdoba,2024-03-14,4ed839f84b3ee7a33d11bca7cadedf10,1
810201,website_4,bmw,x5,M A,Gasolina,2011,113000,555,5,Automático,NEGRO / METALIZADO,29,2480014,Madrid,2024-04-15,66a645c31d8b45a6bb2baa1bfcd7b7e4,1
205269,website_4,audi,q2,1.6TDI Design edition S tronic 85kW,Diésel,2018,36200,116,0,Automático,Rojo,50,2490011,Granada,2023-07-24,bd87040795d1be7992270d1496253c0a,1
737526,website_4,seat,ateca,1.0 TSI S&S Style XM,Gas,2023,10,110,5,Manual,BLANCO,11,2490011,Córdoba,2024-02-06,4ed839f84b3ee7a33d11bca7cadedf10,1
736470,website_4,kia,ceed,1.0 T-GDI Concept 100,Gasolina,2023,4390,100,5,Manual,BLANCO,22,2490036,Ávila,2024-04-05,ee0739c55ce6837d4acfb2db0cc762d9,1
736465,website_4,kia,ceed,1.0 T-GDI Concept 100,Gasolina,2023,4390,100,5,Manual,BLANCO,22,2490036,Asturias,2024-04-05,bd58776e083aa09e2ea29ff2bc2f4717,1
227877,website_4,land-rover,range-rover,Range Rover R.R. 4.4 V8 MHEV Autobiography LWB 7 plazas AWD Aut. 530,Gasolina,2024,900,530,5,Automático,SANTORINI BLACK / METALIZADO,132,2499002,Barcelona,2024-04-29,239f1aa9d8d77effca3f17d1bf1d0ae2,1
737030,website_4,mercedes-benz,clase-g,Clase G 63 AMG 4Matic 9G-Tronic,Gasolina,2024,3900,585,5,Automático,NEGRO,34,2499006,Barcelona,2024-04-16,239f1aa9d8d77effca3f17d1bf1d0ae2,1
891249,website_4,kia,niro,Drive Long Range,Eléctrico,2022,22487,204,5,Automático,CLEAR WHITE,12,2499512,Barcelona,2024-01-24,8ed793764ca5f4c975a4dfb1702c8065,1
